trial,lookback,epoch,train_loss_regularized,recursive_200_mae_real,recursive_200_mse_real,recursive_200_rmse_real,recursive_200_r2_real,best_recursive_200_mae_real_so_far,learning_rate,epochs_without_improvement
21,150,1,0.9273940821794363,60.663781348444715,4961.7680308085155,70.43981850351771,-1.4991004584661094,60.663781348444715,0.0007606462358046058,0
21,150,2,0.5637317872964419,30.26952581164106,1887.9701441689065,43.45077840693889,0.04908350741781653,30.26952581164106,0.0007606462358046058,0
21,150,3,0.38798795278255754,70.78857755000676,7513.892340972738,86.68271073849004,-2.7845323839393803,30.26952581164106,0.0007606462358046058,1
21,150,4,0.3164508945208329,44.273546213584105,3028.4180816951516,55.0310646970886,-0.5253274577526263,30.26952581164106,0.0007606462358046058,2
21,150,5,0.2734085761583768,37.83875938424801,3386.3252739552954,58.19214099820778,-0.7055950604925907,30.26952581164106,0.0007606462358046058,3
21,150,6,0.23135628979939682,38.24719646323904,2768.4807864343575,52.6163547429348,-0.3944044863994416,30.26952581164106,0.0007606462358046058,4
21,150,7,0.188306020956773,56.0168761658352,4977.9988864604475,70.55493523815643,-1.5072754756271656,30.26952581164106,0.0007606462358046058,5
21,150,8,0.19896084024355962,37.846553847468655,4026.8321144093006,63.45732514382639,-1.0282000127374968,30.26952581164106,0.0007606462358046058,6
21,150,9,0.17218173006406198,39.00642154295285,2210.656501516861,47.01761905410419,-0.11344436945627145,30.26952581164106,0.0007606462358046058,7
21,150,10,0.1583959374977992,40.471764055803405,3053.9310869691667,55.26238401452806,-0.5381776278495041,30.26952581164106,0.0007606462358046058,8
21,150,11,0.1508836438564154,44.412010114630895,3362.2415618821415,57.98483906920965,-0.6934647844478683,30.26952581164106,0.0003803231179023029,9
21,150,12,0.13894315109803126,59.77004757439948,5736.1510747122575,75.73738228056379,-1.8891350203464388,30.26952581164106,0.0003803231179023029,10
21,150,13,0.13981861453789932,52.64522383063668,5478.048753105104,74.0138416318536,-1.759136272671308,30.26952581164106,0.0003803231179023029,11
