trial,lookback,epoch,train_loss_regularized,recursive_200_mae_real,recursive_200_mse_real,recursive_200_rmse_real,recursive_200_r2_real,best_recursive_200_mae_real_so_far,learning_rate,epochs_without_improvement
6,135,1,1.0315093906302202,36.15898219241685,2057.610310018116,45.36088965196908,-0.03635938584435472,36.15898219241685,0.0003704973327562141,0
6,135,2,0.9679631930544861,50.412344647627634,3480.249154104753,58.99363655602825,-0.7529018290647957,36.15898219241685,0.0003704973327562141,1
6,135,3,0.6795287612685583,50.80786842013818,3550.1843564184524,59.58342350367636,-0.7881261876159968,36.15898219241685,0.0003704973327562141,2
6,135,4,0.5237581241399722,42.812351567588486,3241.0660637271735,56.93036152816152,-0.6324321563375628,36.15898219241685,0.0003704973327562141,3
6,135,5,0.39696794170186034,48.71982409240285,4215.973001554869,64.93052442075968,-1.1234648608410778,36.15898219241685,0.0003704973327562141,4
6,135,6,0.38400211930274963,40.45403676632708,3174.697755916,56.34445630153866,-0.5990043403960148,36.15898219241685,0.0003704973327562141,5
6,135,7,0.3267205410433891,19.18783893342219,784.3324633982885,28.005936217135975,0.6049542004588402,19.18783893342219,0.0003704973327562141,0
6,135,8,0.25446669396601224,53.75727773548111,5341.28177366209,73.08407332423454,-1.6902506619561763,19.18783893342219,0.0003704973327562141,1
6,135,9,0.2752767911755053,59.41752493980081,6395.269700125567,79.97043016093866,-2.2211141956577727,19.18783893342219,0.0003704973327562141,2
6,135,10,0.24684273775358845,43.56076608243169,5058.723360600409,71.12470288584979,-1.5479340814063924,19.18783893342219,0.0003704973327562141,3
6,135,11,0.23394926436861654,37.07843226070568,3547.183845929991,59.55823911038666,-0.7866149164137186,19.18783893342219,0.0003704973327562141,4
6,135,12,0.20998843218150892,37.516411138541656,2079.467240966215,45.60117587262652,-0.04736809600853298,19.18783893342219,0.0003704973327562141,5
6,135,13,0.2133658233217727,44.415592744523,5156.112718920183,71.80607717261947,-1.5969863120861505,19.18783893342219,0.0003704973327562141,6
6,135,14,0.18785382961868344,35.932376669573024,3901.9224789522414,62.46537023785452,-0.9652866066090153,19.18783893342219,0.0003704973327562141,7
6,135,15,0.18243342368002224,27.438762600918082,1956.3451399053376,44.23059054438837,0.014644980237276561,19.18783893342219,0.0003704973327562141,8
6,135,16,0.18246288492267293,40.43005426198711,2725.038072011379,52.20189720701135,-0.372523635288031,19.18783893342219,0.00018524866637810705,9
6,135,17,0.17186984327950872,37.59913937585459,2325.591401632749,48.22438596428936,-0.17133378705699043,19.18783893342219,0.00018524866637810705,10
6,135,18,0.15231882840170896,54.4631837289146,5825.936373789982,76.32782175452135,-1.9343573041564488,19.18783893342219,0.00018524866637810705,11
6,135,19,0.13923900996832023,50.54619886938215,5095.554000986294,71.38314927898807,-1.5664846201866118,19.18783893342219,0.00018524866637810705,12
6,135,20,0.15168554348156865,29.124965472997914,2861.2654912580115,53.49079819238082,-0.4411374849845553,19.18783893342219,0.00018524866637810705,13
6,135,21,0.13554870709216685,37.02945735021912,2886.8650896305444,53.729555084985996,-0.45403126954524153,19.18783893342219,0.00018524866637810705,14
6,135,22,0.13869069113319082,51.41818778123204,4712.1190583225525,68.64487641712637,-1.3733594206502806,19.18783893342219,0.00018524866637810705,15
6,135,23,0.12248075939434812,39.23789113995324,4226.39682917876,65.01074395189428,-1.1287150442902205,19.18783893342219,0.00018524866637810705,16
6,135,24,0.13344909125252774,38.65838321975071,2426.2477716873823,49.256956581658415,-0.22203151798458465,19.18783893342219,0.00018524866637810705,17
6,135,25,0.12070273351400418,44.82449677880688,4538.2027920263245,67.36618433625527,-1.2857627780549605,19.18783893342219,9.262433318905352e-05,18
6,135,26,0.12694754933280156,42.76280936619989,3593.902908985361,59.94916937694267,-0.8101459705008556,19.18783893342219,9.262433318905352e-05,19
6,135,27,0.12807887546101906,45.979911989915784,4924.492823198562,70.17473065996451,-1.48032600390696,19.18783893342219,9.262433318905352e-05,20
6,135,28,0.11787385680621729,46.21436669207947,3672.5251876434877,60.6013629190259,-0.8497457606200558,19.18783893342219,9.262433318905352e-05,21
6,135,29,0.1258808256091928,41.72135092820477,3430.295584491413,58.568725310453985,-0.7277416466565156,19.18783893342219,9.262433318905352e-05,22
6,135,30,0.12368007544288062,46.4914696967614,3962.2165733345355,62.94614025764039,-0.9956550152040937,19.18783893342219,9.262433318905352e-05,23
6,135,31,0.11330592054173462,40.17139692341502,2786.893432029448,52.79103552715601,-0.4036784086712104,19.18783893342219,9.262433318905352e-05,24
6,135,32,0.11660220787713402,11.074662485927078,260.8060125268484,16.149489543847768,0.8686394806388484,11.074662485927078,9.262433318905352e-05,0
6,135,33,0.11808569618409738,38.23330695956231,3084.9865210876683,55.54265496974077,-0.553819360627319,11.074662485927078,9.262433318905352e-05,1
6,135,34,0.11328694058540172,35.22179651896742,3467.0170248455024,58.881380969246145,-0.7462371845080678,11.074662485927078,9.262433318905352e-05,2
6,135,35,0.12035059400070879,41.29542771438505,2982.2951646576375,54.61039429135847,-0.5020966653418286,11.074662485927078,9.262433318905352e-05,3
6,135,36,0.11669961187176238,14.474179642060498,551.2736893464403,23.479218243937346,0.722339230445342,11.074662485927078,9.262433318905352e-05,4
6,135,37,0.11341149347617215,43.069728497528615,3636.532676342257,60.303670504723485,-0.8316173634568385,11.074662485927078,9.262433318905352e-05,5
