trial,lookback,epoch,train_loss_regularized,recursive_200_mae_real,recursive_200_mse_real,recursive_200_rmse_real,recursive_200_r2_real,best_recursive_200_mae_real_so_far,learning_rate,epochs_without_improvement
10,125,1,1.0836634636366809,37.97538049846867,1983.635620278893,44.5380244317021,0.0008995468373602655,37.97538049846867,0.0007249877498532336,0
10,125,2,0.9900860724625764,54.325933975841366,4116.712950005394,64.16161586186396,-1.0734704155557662,37.97538049846867,0.0007249877498532336,1
10,125,3,0.659950993237672,40.024365774571635,2751.5812631454446,52.455516994358604,-0.38589268049941894,37.97538049846867,0.0007249877498532336,2
10,125,4,0.47057460065241213,45.57891332414864,3238.665723358109,56.90927625052096,-0.6312231736363247,37.97538049846867,0.0007249877498532336,3
10,125,5,0.446117356342298,57.966264102550916,5710.144571977355,75.56549855573874,-1.8760362897116436,37.97538049846867,0.0007249877498532336,4
10,125,6,0.33193635569678415,59.42274598727036,6032.099208508658,77.66659004043282,-2.038195619765927,37.97538049846867,0.0007249877498532336,5
10,125,7,0.3252163529837573,44.16452030813839,3068.869379323668,55.39737700761353,-0.5457016178949943,37.97538049846867,0.0007249877498532336,6
10,125,8,0.2935128253919107,38.66926703877542,2179.462662271569,46.68471551023492,-0.09773292597983696,37.97538049846867,0.0007249877498532336,7
10,125,9,0.2590086084825021,36.88796613978581,2074.8410524317173,45.55042318608815,-0.04503801733179369,36.88796613978581,0.0007249877498532336,0
10,125,10,0.2633839962217543,50.36270697111895,5014.284706314322,70.81161420497574,-1.52555160390837,36.88796613978581,0.0007249877498532336,1
10,125,11,0.24775963553675898,37.90252461145335,2098.7483424078296,45.81209821005615,-0.05707943461873799,36.88796613978581,0.0007249877498532336,2
10,125,12,0.20519682985764962,39.061034304019586,4095.0967817323735,63.99294321823597,-1.062582970655892,36.88796613978581,0.0007249877498532336,3
10,125,13,0.22019801493044253,34.90633379488068,1908.2336883499001,43.6833342174095,0.03887734053568248,34.90633379488068,0.0007249877498532336,0
10,125,14,0.1853190043899748,36.569143651959955,1922.9289490857677,43.851213769812205,0.03147575855638529,34.90633379488068,0.0007249877498532336,1
10,125,15,0.17614466781969423,56.98111370412997,6537.467702949622,80.85460842122497,-2.292735257312413,34.90633379488068,0.0007249877498532336,2
10,125,16,0.18100105471081204,36.97354909152902,2771.007442332661,52.640359443421936,-0.39567709061524337,34.90633379488068,0.0007249877498532336,3
10,125,17,0.1819697266375577,40.39231434183665,2870.2532616577896,53.57474462522234,-0.44566436753674377,34.90633379488068,0.0007249877498532336,4
10,125,18,0.18943400113670913,49.81773206420344,4967.469903412367,70.48028024499028,-1.5019723284023745,34.90633379488068,0.0007249877498532336,5
10,125,19,0.1772592309669212,40.50218093960297,2929.5823326297786,54.12561623325668,-0.4755467214770801,34.90633379488068,0.0007249877498532336,6
10,125,20,0.16538137155550497,41.55360193872313,2516.9587477749064,50.16930084997106,-0.26772003879423223,34.90633379488068,0.0007249877498532336,7
10,125,21,0.17026365241518726,40.33836753413572,2507.4391456620115,50.07433619791691,-0.26292528783912283,34.90633379488068,0.0007249877498532336,8
10,125,22,0.14904768770491636,46.59552550480576,5282.152500282214,72.6784183941988,-1.6604689403410413,34.90633379488068,0.0003624938749266168,9
10,125,23,0.15623999803154556,44.09079861610953,4688.18595817548,68.47032903510454,-1.3613050035193939,34.90633379488068,0.0003624938749266168,10
10,125,24,0.14483775304423438,37.15929766138158,2398.8112913741074,48.9776611464258,-0.20821254859628202,34.90633379488068,0.0003624938749266168,11
10,125,25,0.1344618860439018,49.15677702063155,5214.339712440592,72.21038507334379,-1.6263135811762055,34.90633379488068,0.0003624938749266168,12
10,125,26,0.13451820682596277,38.69872315094562,2538.1308058282652,50.379865083466285,-0.2783837980952084,34.90633379488068,0.0003624938749266168,13
10,125,27,0.13950170285171934,38.58855814367672,2434.283097955238,49.33845455580503,-0.22607868170429812,34.90633379488068,0.0003624938749266168,14
10,125,28,0.13044087607551505,38.64263891370986,2998.312852069842,54.75685210153924,-0.5101643157653983,34.90633379488068,0.0003624938749266168,15
10,125,29,0.13232334750669975,39.8314404708152,4251.756883577928,65.20549734169603,-1.1414881774117545,34.90633379488068,0.0003624938749266168,16
10,125,30,0.12927756154978717,26.87271195044458,2622.8161366999293,51.21343707172883,-0.32103737397635324,26.87271195044458,0.0003624938749266168,0
10,125,31,0.13208068130192932,39.00745934665045,2857.1519297698046,53.45233324907159,-0.43906560187005383,26.87271195044458,0.0003624938749266168,1
10,125,32,0.12481143836621884,46.240410771830845,4388.587497692493,66.24641497992546,-1.2104058390885308,26.87271195044458,0.0003624938749266168,2
10,125,33,0.1123468307433305,38.325351284316405,2330.924755361698,48.27965156628306,-0.17402004458987363,26.87271195044458,0.0003624938749266168,3
10,125,34,0.11431639275065175,31.081314985707436,2220.3832224575194,47.12094250391772,-0.11834344023330856,26.87271195044458,0.0003624938749266168,4
10,125,35,0.1275944216935723,35.80002610022678,2802.319728867983,52.936941060737375,-0.41144819259948795,26.87271195044458,0.0003624938749266168,5
10,125,36,0.12333858690879963,37.65832027238288,2558.777057226809,50.58435585461981,-0.2887827236425802,26.87271195044458,0.0003624938749266168,6
10,125,37,0.11705258873877702,35.303354268863025,2147.788850512798,46.34424290581084,-0.08177973409415817,26.87271195044458,0.0003624938749266168,7
10,125,38,0.1316390660846675,35.19220137863777,2909.753372129697,53.9421298442108,-0.4655594419491038,26.87271195044458,0.0003624938749266168,8
10,125,39,0.1235086644578863,37.509707659722714,2965.752085784942,54.45871909790885,-0.49376439028614505,26.87271195044458,0.0001812469374633084,9
10,125,40,0.11167509101055287,37.18731588049013,2379.94763021874,48.78470692972071,-0.19871146270330708,26.87271195044458,0.0001812469374633084,10
10,125,41,0.11523499656606603,37.78188689218683,3098.5055950228243,55.664221857696205,-0.5606285309995744,26.87271195044458,0.0001812469374633084,11
10,125,42,0.10715802651864512,52.13076399678972,5744.199019547044,75.79049425585669,-1.8931885396769355,26.87271195044458,0.0001812469374633084,12
10,125,43,0.11225822236802843,31.17278055148812,2490.013310271132,49.900033169038394,-0.25414839360624075,26.87271195044458,0.0001812469374633084,13
10,125,44,0.108725095766562,38.36578742964147,2814.8311669512536,53.05498248940672,-0.41774984565054285,26.87271195044458,0.0001812469374633084,14
10,125,45,0.10679825956070865,35.4662015182032,2868.5819376137247,53.559144295010206,-0.4448225694803185,26.87271195044458,0.0001812469374633084,15
10,125,46,0.10659868246979183,29.46563488186355,3056.1390518315234,55.28235750971121,-0.5392897165174007,26.87271195044458,0.0001812469374633084,16
10,125,47,0.11131713257895576,25.317838334789,2090.8588183374663,45.72590970486499,-0.05310570729031405,25.317838334789,0.0001812469374633084,0
10,125,48,0.11029027885860868,32.99184345733901,3407.6716338500096,58.375265599824125,-0.7163466106392768,25.317838334789,0.0001812469374633084,1
10,125,49,0.10338492201434242,25.624909368817484,2271.4425486350356,47.659653257603914,-0.1440605605555192,25.317838334789,0.0001812469374633084,2
10,125,50,0.10455385327339173,41.604182274063206,4255.630916995688,65.23519691850166,-1.143439417096947,25.317838334789,0.0001812469374633084,3
10,125,51,0.10878308704605809,23.99959205818147,1768.8176373168174,42.05731371969467,0.10909721274473005,23.99959205818147,0.0001812469374633084,0
10,125,52,0.10677702082528008,36.85404557993059,2096.252615039742,45.784851370728965,-0.05582240821785267,23.99959205818147,0.0001812469374633084,1
10,125,53,0.10232088870472378,31.401046558433872,2473.4823570598464,49.734116630939035,-0.24582222589894598,23.99959205818147,0.0001812469374633084,2
10,125,54,0.10036565766290383,16.570107269493246,808.3536409331624,28.431560648919053,0.5928554212701411,16.570107269493246,0.0001812469374633084,0
10,125,55,0.10384296164468483,26.74111728911942,1904.116798063606,43.63618679563564,0.04095090027044823,16.570107269493246,0.0001812469374633084,1
10,125,56,0.09675632376361776,39.685981187136356,3042.0214907379727,55.154523755880376,-0.5321791053033638,16.570107269493246,0.0001812469374633084,2
10,125,57,0.11007149079331645,10.042671688522443,481.05616677171065,21.932992654257436,0.7577057856267351,10.042671688522443,0.0001812469374633084,0
10,125,58,0.10675893737210168,39.2792996146757,3185.2042225025157,56.437613543651146,-0.6042961467239583,10.042671688522443,0.0001812469374633084,1
10,125,59,0.11046372685167524,40.25433204747427,2914.7796189519977,53.988698992955904,-0.4680910185282552,10.042671688522443,0.0001812469374633084,2
