trial,lookback,epoch,train_loss_regularized,recursive_200_mae_real,recursive_200_mse_real,recursive_200_rmse_real,recursive_200_r2_real,best_recursive_200_mae_real_so_far,learning_rate,epochs_without_improvement
16,145,1,0.9849849660887973,49.82721555661503,3664.011086791018,60.5310753810885,-0.8454574518535602,49.82721555661503,0.0005597644987612916,0
16,145,2,0.5879247778699598,56.08039244584734,4885.5233614095605,69.89651895058552,-1.460698202039084,49.82721555661503,0.0005597644987612916,1
16,145,3,0.39510629607065945,43.57949442802948,3259.9488104277675,57.09596141959401,-0.6419428550730826,43.57949442802948,0.0005597644987612916,0
16,145,4,0.3350955152329598,26.53681493419853,1938.4434532642504,44.02775775876226,0.023661547117120763,26.53681493419853,0.0005597644987612916,0
16,145,5,0.2774065920642314,73.72780748522908,8286.812493800022,91.03193117692287,-3.173830129479816,26.53681493419853,0.0005597644987612916,1
16,145,6,0.24137089573245013,37.477879789894445,2326.8321215955757,48.23724827968088,-0.17195870216964293,26.53681493419853,0.0005597644987612916,2
16,145,7,0.20655102327124764,36.71347752545485,2989.0767754096923,54.67244987568869,-0.5055123684610325,26.53681493419853,0.0005597644987612916,3
16,145,8,0.2041418635208188,38.635051384147886,2413.116205599368,49.123479168309814,-0.21541752421720828,26.53681493419853,0.0005597644987612916,4
16,145,9,0.19330062133665304,55.09385296562079,5753.721712000688,75.85329071306457,-1.8979848471481766,26.53681493419853,0.0005597644987612916,5
16,145,10,0.18202874972165087,50.86372909287293,4601.994930371308,67.83800505889975,-1.3178930512145675,26.53681493419853,0.0005597644987612916,6
16,145,11,0.155258481329634,38.84541164500492,2203.8716456521065,46.9454113375536,-0.11002703186673646,26.53681493419853,0.0005597644987612916,7
16,145,12,0.14778733822225615,54.05221808009745,5528.953272879523,74.35693157251396,-1.784775421441735,26.53681493419853,0.0005597644987612916,8
16,145,13,0.152401342692266,9.58598839718066,189.26192459807118,13.757249892259397,0.9046741887979505,9.58598839718066,0.0005597644987612916,0
16,145,14,0.14931768215339603,29.56675149585523,2921.1997918814623,54.048124776734504,-0.4713246757673346,9.58598839718066,0.0005597644987612916,1
16,145,15,0.13389231496639833,52.413951546959844,5171.001050939082,71.90967286074303,-1.6044851385413974,9.58598839718066,0.0005597644987612916,2
16,145,16,0.1366082067025527,44.4893408638336,3435.2042036096736,58.61061511031661,-0.7302139775298475,9.58598839718066,0.0005597644987612916,3
16,145,17,0.12390250179148812,30.029887549676655,1835.1633672266998,42.83880679041726,0.07568076864546047,9.58598839718066,0.0005597644987612916,4
16,145,18,0.1346208052098296,36.598268469846175,2132.9536511663346,46.18391117225061,-0.07430766904436581,9.58598839718066,0.0005597644987612916,5
16,145,19,0.11683111704942835,38.995865054825764,2640.282652412042,51.38368079859637,-0.32983475772200843,9.58598839718066,0.0005597644987612916,6
16,145,20,0.13508320143659605,57.220400689919956,6585.333793444587,81.15006958373226,-2.316844036271484,9.58598839718066,0.0005597644987612916,7
16,145,21,0.12687630974154435,38.28301325202845,2167.528736484232,46.556726006928706,-0.09172214933303446,9.58598839718066,0.0005597644987612916,8
16,145,22,0.12501594764358215,28.533559624207996,2582.419680972055,50.817513526067515,-0.30069083612873726,9.58598839718066,0.0002798822493806458,9
16,145,23,0.11124995007314754,40.08983795479077,2491.4653399408076,49.91458043438618,-0.2548797393665949,9.58598839718066,0.0002798822493806458,10
16,145,24,0.11552460632706417,37.6054326026841,2651.194490922652,51.48975131929316,-0.335330738278788,9.58598839718066,0.0002798822493806458,11
